0, 52, 19.05, 300.00, 180, 0, 95500, 97887, 72, 0x0000000000000000
1, 42, 14.71, 300.00, 180, 0, 95500, 97887, 63, 0x0000000000000000
2, 47, 13.18, 300.00, 180, 0, 95500, 97887, 69, 0x0000000000000000
3, 46, 10.51, 300.00, 180, 0, 95500, 97887, 68, 0x0000000000000000
